Index,Account Id,Lead Owner,First Name,Last Name,Company,Phone 1,Phone 2,Email 1,Email 2,Website,Source,Deal Stage,Notes
623,eD8171AE8d8C7a6,Makayla Weaver,Jocelyn,Evans,Cooper Ltd,(667)535-0522x7232,348.264.3923x18803,catherinechambers@gonzalez.com,tstewart@wade.org,https://www.chan.com/,Networking Event,Closed Won,He enter talk movie garden computer.
624,d4Ef1fCddf897E4,Ivan James,Isabel,Walker,Dalton-Browning,(688)901-3903x847,8014094015,craigluna@dunn.com,haneyrobyn@stokes-blackburn.com,https://farley-cordova.net/,Content Marketing,Closed Won,Approach become would administration well smile top draw.
625,d1cCDf0b54D0AEc,Virginia Lindsey,Lucas,Hubbard,"Murphy, Barton and Murray",593.396.8755,(816)732-5191x830,gfuentes@murray-ochoa.com,jacquelinehendricks@mcgrath.org,https://www.ibarra.biz/,Partner Program,Disqualified,Almost month enter necessary window share.
626,C9917efCD352Cf4,Shaun Yu,Jamie,Huber,"Reynolds, Terry and Bates",615-432-3760,580.387.9451x8910,danielslori@hester-crane.net,bethdowns@porter.biz,http://nunez.com/,Trade Show,Proposal Sent,Leader include past their maintain record imagine.
627,d6F8ECea2C5cdfA,Laurie Valdez,Latoya,Burgess,Martinez-Juarez,001-420-493-6943x653,948.545.3564,dayivan@welch.info,vwood@gamble.com,https://melton-hood.net/,Google Ads,Negotiation,Use husband new development eat.
628,3ca0627D056bd95,Patricia Carter,Whitney,Deleon,"Bush, Rocha and Miranda",(574)637-7244,001-610-298-5410x20178,hector44@cantu-murray.com,juan82@gordon.net,https://tate.com/,Direct Traffic,Proposal Sent,Its it top few eat yard.
629,54A577b361e1E31,Sonya Avila,Brad,Stokes,Whitehead Ltd,438-863-5386x3263,(679)820-2300x3391,gallaghergrace@stuart.net,dudleybreanna@ali.com,https://www.huerta.com/,Partner Program,Disqualified,Operation many radio it.
630,cEaB93df79A4a32,Rebekah Nichols,Terrance,Franco,"Hubbard, Blake and Dillon",+1-651-525-2073,346-766-6036,wmcgee@colon.net,urangel@barnett.com,https://bishop.org/,Chatbot,Contacted,Issue change civil onto another piece choice.
631,c5cf2B2adbbbc6B,Melissa Blackburn,Savannah,French,Hayes Ltd,+1-782-357-7296,(969)704-3095x8295,umercado@hicks-pollard.com,kristi37@gay.com,http://keller.com/,Networking Event,Qualified,Current population character.
632,815Fa261A32EA1C,Shelia Roberson,Angela,Tapia,"Foster, Hooper and Green",+1-928-440-0361,(909)919-1802x249,darrylewing@atkins.com,tasha88@branch.com,http://gibson.com/,Content Marketing,Closed Lost,During either wish pull difficult sea myself.
633,E802B17A24E36bc,Hannah Campos,Reginald,Wright,Cherry-Jacobson,(548)455-6317x9239,+1-340-845-6134x39169,darius53@richards.com,ricardogrant@scott.net,https://www.houston.com/,Partner Program,Qualified,Before form determine.
634,9a6cDbb69BfEedd,George Pope,Cathy,Carson,Gilbert Group,+1-888-635-5422x9282,(652)925-4077x4393,shellybolton@pena.com,claytonrenee@price-snyder.net,http://www.herring-cole.com/,Referral,Closed Lost,Election story half voice his.
635,bc64e8FCe56d7bE,Charles Wise,Renee,Castaneda,"Johnston, Sanchez and Schmidt",001-380-700-1195x41741,+1-933-956-5893x86084,tanyaraymond@mccarthy-curtis.biz,stokesevan@dorsey-grant.com,http://villanueva.info/,Webinars,Negotiation,Artist live reflect wrong standard listen property scientist.
636,46AeFcc5Ee6c5EA,Marcia Skinner,Caroline,Stout,Ho-Day,748.279.2795x88311,564.255.9306x34380,tammy78@zimmerman.com,fwyatt@marquez.biz,http://dodson-hurley.net/,Facebook Ads,New Lead,Development interest stock might not including high.
637,d8068eEafeE9fB4,Leonard Clayton,Johnathan,Meadows,"Davis, Mcdaniel and Byrd",882-672-0327,873-483-0333,geoffreykane@valenzuela-duffy.com,vcortez@fischer.com,http://nichols.com/,Content Marketing,Closed Lost,Mr five mention us always risk image.
638,1afEbA40942775f,Teresa Holloway,Colin,Wallace,Irwin and Sons,001-221-869-9749x00214,(586)761-8506x9605,glenhuerta@rios.com,patricia60@reyes-pitts.org,https://butler-wall.com/,Trade Show,Qualified,Start laugh movement right exactly indeed put movement.
639,5edEA03dad444E5,Casey Stevens,Darrell,Rice,Freeman Inc,+1-935-390-8101x98078,+1-691-762-1880x96146,xmalone@gray-combs.net,padillaellen@tyler.com,http://www.love-andrews.net/,Cold Call,Closed Won,Mind father foreign approach structure character.
640,BaCcfec5919fDC8,Casey Goodman,Isaiah,Hinton,"Cummings, Holloway and Shea",693.513.3303x062,324.586.1420x50795,mburgess@schmidt.biz,laurennichols@welch-horton.com,https://www.stokes-ali.com/,Purchased List,Proposal Sent,Become well us wind speak themselves.
641,Eb2Ce677aa089fB,Elaine Branch,Timothy,Duarte,Aguirre Group,(607)841-9324,001-220-501-8227,hunterbonilla@macdonald.com,jeff18@ryan.com,http://www.dominguez.com/,Partner Program,Proposal Sent,Spring whom movement successful answer community house.
642,ACDDbc52d26Aa66,Tabitha Vargas,Bryan,Blackwell,"Levine, Pearson and Acevedo",001-639-573-4443x96090,270-649-9897,gordon80@lutz-franklin.com,marvinbass@bridges.org,http://www.brady.net/,Website Form,Contacted,Level sound candidate.
643,Cad860B1f47FdA1,Jeanette Chang,Lonnie,Gilmore,"Solis, Campbell and Berger",521-747-6711x409,+1-978-373-4615x27963,anthonyrose@booth-robles.com,sotodarlene@barajas-norton.com,https://bonilla.com/,Retargeting Ads,New Lead,Radio control provide wide but local bill.
644,96BE8cfe60F82bF,Michele Weeks,Isabel,Lyons,"Bray, Perkins and Tate",(764)390-5715x7184,+1-804-500-5693x41952,mcameron@finley.com,fernando97@hickman.com,https://harper.com/,Retargeting Ads,Disqualified,Parent air win machine question.
645,CED2A01Ee2a69ED,Jodi Wolf,Krista,Harvey,Ware-Stephenson,(628)747-2396x67130,(857)886-9635x3106,ihuber@best.net,cruzsylvia@small-acosta.com,http://austin.com/,Other,Proposal Sent,Share decade television manager.
646,C024C8df93D3D1D,Nichole Owens,Tanner,Guerrero,Velasquez and Sons,001-869-552-9492,724.367.7492x03030,lunaangel@klein-maxwell.org,darlene17@fitzgerald.com,http://petty.com/,Retargeting Ads,Proposal Sent,Open house father figure space.
647,3B5EaCC9F2b5eB5,Melinda Maxwell,Jacob,Pitts,Wiggins-Ingram,(848)360-1198x22951,001-207-355-9261x95374,taylorsherry@lynch.biz,glara@vance.com,https://www.fisher.com/,Cold Call,New Lead,Enter sometimes enough travel.
648,EB92fceF9Db82CE,Calvin Santos,Cody,Stafford,Trevino-Lowery,419-806-4554,+1-643-654-1457x8358,mackenzie95@wise.info,meagan92@myers-chapman.com,http://hull-wolf.com/,Content Marketing,Re-engagement,Claim sense wall herself ahead those news.
649,dc9FE62c1E55AA5,Diane Boyle,Jack,Howard,"Bruce, Alvarez and Schneider",001-705-361-0639x4176,(333)861-8039,hwilcox@craig.net,watsoncasey@daniels.com,https://www.rodgers.com/,Chatbot,Closed Won,Always member region attention although age.
650,80750F58bE11fdD,Jackson Glass,Alejandro,Chambers,Mclean-Reilly,+1-723-410-9627,(988)621-0217,warnermonique@guzman-house.com,alisha40@nichols-horne.com,http://www.curry.com/,Direct Traffic,Negotiation,Hold then nor push main.
651,Aca7396a5Ac8574,Logan Sawyer,Julia,Campbell,Haley LLC,+1-402-599-8245,2476894693,allenjacqueline@howell.info,spencejavier@zavala.com,https://www.winters.com/,Organic Search (SEO),New Lead,Me key relate response to.
652,8Aa14DFDc95Db6E,Gerald Lawrence,Karla,Gamble,"Obrien, Browning and Webster",+1-665-337-0093,625.704.0620x683,cbradshaw@ashley-kennedy.biz,kylie55@moody.net,http://www.harrison.com/,Other,Proposal Sent,Organization artist sing contain laugh military who bit.
653,1d5EfCa292aF0Ff,Connor Rogers,Brooke,Green,"Hammond, Vazquez and Clay",001-436-402-6675x703,960.516.7599,lynnjody@ryan-delgado.biz,huangdrew@buchanan-fuentes.net,https://www.lewis.com/,Direct Traffic,On Hold,Seat but fly lawyer.
654,6E1AD0c76f2bCBd,Wyatt Chapman,Carol,Cordova,"Russell, Davies and Simon",+1-216-816-7776x98659,001-364-729-8342,cheryl78@townsend.com,duffyrenee@alvarez-orr.org,https://www.chavez.org/,Podcast,Negotiation,Although should several financial a song pay.
655,a1F5E58b86C91A4,Sally Harrison,Kenneth,Matthews,Richmond Ltd,509.778.9973x7174,001-659-490-2352x3447,dgoodwin@cook.org,laurie90@brooks.com,https://www.leblanc.com/,Direct Traffic,Negotiation,Coach success name structure relationship.
656,B636Ce8FbecB55f,Robyn Suarez,Sheri,Pham,Parsons-Livingston,648-774-0376,373-371-7716x395,malikmorgan@meyer-mcneil.net,wilkinsgina@johnston.net,https://blevins-farmer.info/,Content Marketing,Contacted,Professional produce range growth outside fire.
657,13CC93e0b674AaB,Reginald Tanner,Lynn,Moss,Pruitt Ltd,8344167051,+1-460-251-7021x954,smacdonald@aguilar.net,gchang@peters.com,https://holt-vasquez.com/,Cold Call,Disqualified,Sign political memory better travel factor pick treatment.
658,675E2a5D770cD61,Derek Larsen,John,Lara,Pierce Inc,375-291-3856,353.953.3814x7235,jefferylane@wilcox.biz,ifrost@sheppard.com,https://robinson.com/,LinkedIn Outreach,Negotiation,Miss set away may imagine gun everything.
659,f1E27F1A031CBab,Bethany Adkins,Eduardo,Stanton,Hebert Ltd,863-309-0981x4697,641-523-0448x6563,qbush@holland.com,ifarmer@clay.com,https://www.madden-mccormick.com/,Purchased List,Qualified,Try stop guess shoulder TV.
660,6f78f2d9A4bCA2b,Paula Freeman,Jerome,Rivera,"Lee, Sloan and Huber",913-262-8232,718-461-1533x022,brookecook@mcpherson.com,shari64@li-trevino.com,http://www.rhodes-blankenship.com/,Networking Event,New Lead,Letter production everything include catch job.
661,4C1Ba5Ef64D1A8a,Joy Garrison,Teresa,Dunn,"Ponce, Howell and Mcintyre",(984)877-8382x620,544.525.4273x58164,marissa43@ball.biz,trevor73@whitehead-stokes.com,https://www.gonzalez.com/,Chatbot,On Hold,Management add clearly race thus give analysis remember.
662,EbCf946F9aB46C4,Doris Ali,Patty,Randolph,Beck Inc,214-871-8977,001-407-497-2941,wrightmax@maynard-allen.com,perry89@sweeney.com,http://morrison.net/,Facebook Ads,Qualified,Vote environmental well which raise save.
663,B59abcdaF4617f9,Briana Kelley,Anna,Colon,Hogan Group,(746)488-9408x855,517.513.4437,vbarker@herring-espinoza.com,estephens@mcmahon.com,https://whitehead.com/,Podcast,On Hold,Marriage six side offer figure.
664,7B52dfC8cea2AbF,Stacie Tran,Gordon,Yoder,Rodgers-Bowman,550-618-1750,(914)439-4614,bullockkathleen@schultz.biz,gillespiegabriella@kim.info,https://www.chase-carrillo.com/,LinkedIn Outreach,On Hold,Relate particular word.
665,ad27DCd136dB27e,Renee Hart,Don,Gross,"Schmidt, Elliott and Mcintyre",+1-363-214-8358x1889,+1-449-473-2360,abigaildorsey@frazier.com,caitlinpruitt@gay.org,http://www.zuniga.info/,Podcast,Contacted,Foreign side protect affect water expert.
666,CA2C34A52DB3D91,Mallory Hebert,Sara,Ho,"Chang, Miller and Leblanc",001-547-776-5530x05590,+1-569-859-3714x55654,cantrellclinton@blevins.com,tcamacho@zimmerman.biz,http://mitchell.com/,Trade Show,Proposal Sent,Major whether show night region little.
667,F0A0BfAD3D9E9eF,Martin Fox,Hayley,Schmidt,Richardson-Lynn,4315850948,550.857.2069,murilloalice@jackson.com,jhubbard@bolton.info,http://www.henry-berry.com/,LinkedIn Outreach,Contacted,Indicate her visit can.
668,48CAFaA1eDeAA24,Neil Mcneil,Herbert,Blevins,Flores-Lane,700-976-7344x35091,+1-901-622-7594x13110,jeffery84@atkinson.org,isantana@monroe.biz,https://hays.com/,Webinars,Negotiation,Too letter scene others special sister.
669,91B22F98ce3FFc3,Madeline Woods,Kellie,Maddox,Nguyen-Jenkins,684-816-0541x753,347-816-1041x9224,vlarsen@miranda-rodgers.com,ideleon@coleman.net,https://kirk.info/,LinkedIn Outreach,Negotiation,Culture require billion never particular.
670,a7Bc16CDD81bfBa,Rodney Sexton,Shane,Gilbert,"Cordova, Chang and Snyder",988.676.4491,001-972-352-8826x1244,gordonkeith@dominguez.com,jaredlang@vega.org,https://hodges.com/,Chatbot,Closed Lost,Water they thousand tree coach even stand for.
671,d0FfD6e96100BE2,Bryce Miranda,Diamond,Reyes,Espinoza PLC,766.704.4695,001-875-274-1949x793,carlyellison@holmes.net,vickiwade@hamilton-ritter.com,https://rowland-arnold.com/,Networking Event,Proposal Sent,Land economic return two.
672,aF2f5Ed7a61EdFE,Keith Duncan,Jo,Ferrell,Grant Group,4426897253,9328709438,edwardsmarco@velasquez.com,jamesbenson@stark-dyer.org,http://www.gregory.com/,Chatbot,Disqualified,Fact answer end product hundred production situation.
673,caCffac9A0Acd5d,Clayton Farrell,Gerald,Robertson,"Reeves, Hampton and Bird",(753)473-2174x401,870-607-5680,gmarquez@beard-cole.info,elizabethlindsey@hawkins.com,http://mcknight-meadows.info/,Trade Show,Re-engagement,Here third fast decide be within kind.
674,dA3BcE55fc0C702,Donna White,Dale,Forbes,House and Sons,001-476-553-8701x6602,954-460-7082,evelynspears@hickman.com,mckenzie84@cowan.com,https://wiley.com/,Organic Search (SEO),Re-engagement,Write response service morning.
675,B7682AE0FC60d06,Gordon Ellison,Makayla,Mcdonald,"Dougherty, Richardson and Bass",900.761.2821,463-317-3601x16967,kanediane@bautista.com,mckaylindsey@rogers-rowland.net,https://werner.com/,Podcast,Closed Won,Guy four can officer foot.
676,8dA9FC8bb14dEB5,Tristan Melton,Ian,Dorsey,"Lester, Houston and Carrillo",(689)296-6368x7571,965.427.8737x9588,robertoriggs@sutton.info,robert45@cooke.net,https://andersen.biz/,Retargeting Ads,Closed Lost,Bank break think.
677,350E31EDB873f83,Mindy Bradshaw,Glen,Davila,Strickland and Sons,498-586-1656,327-590-6439x101,isabella83@becker-mccarty.biz,reneehurley@sawyer.org,http://www.jennings.org/,Other,On Hold,Conference adult lot house nearly student.
678,CFD4A19637DDb9A,Allen Hutchinson,Thomas,Krueger,Franklin Group,001-675-371-6299x65070,855-236-2439x911,vickie39@bennett-blake.info,duncantanner@perry-christian.com,http://bonilla.com/,Cold Email,Re-engagement,Stay later once bill somebody.
679,4246ffc8a250ab5,Kelsey Richard,Darren,Simmons,"Aguilar, Long and Holt",(680)681-2352x653,215-670-7508x598,frederickharrington@wise.info,kentfreeman@barry.biz,https://www.bird-crawford.net/,Google Ads,Closed Won,Worry class suddenly face fly play.
680,DF6Bfcf5FfDCFfE,Danny Wiggins,Darius,Trevino,May-Jordan,795.709.3894,+1-490-609-7973,hancocksherry@kemp.biz,edixon@nixon.info,https://macdonald.com/,Google Ads,Closed Won,Deal voice cultural indicate kind thank hold.
681,CAfD54A1c55aB82,Victor Klein,Natasha,Travis,Bishop-Zuniga,+1-943-549-4900x250,(626)602-8258,brittneymcfarland@swanson-frost.biz,erica88@woodard.com,https://www.beasley.com/,Content Marketing,Re-engagement,Tax full next nothing character military school.
682,5A1EF5927E35CcD,Jasmine Lyons,Chase,Pineda,"Todd, Dunlap and Mathis",(418)693-1072,309.512.4189x8093,rebecca28@ware.info,brettsawyer@rivera-curtis.com,http://www.frey.com/,Website Form,Proposal Sent,Special yes avoid whose.
683,ceEB79ddfbaC07b,Kristy Lara,Natasha,Maddox,Moss-Collier,001-638-799-6701x485,(319)630-8749,alex97@davenport-kaiser.com,fgomez@barrera.com,https://www.osborne.com/,Cold Call,Qualified,Course price including clear quite off end.
684,fdba7EF0f7F6Eb5,Ivan Winters,Crystal,Lee,Reese Group,518.313.9659,659.328.4004,jasmine98@avery-williams.com,vernonjohns@archer.info,http://petty-fowler.com/,Cold Call,Qualified,Fact your think safe.
685,f9A7Bba9f9eb5AC,Fred Malone,Nicholas,Krause,Lindsey-Gallegos,835.960.8436x7434,(772)297-0989x55575,kristine98@bird-daugherty.com,terrellvirginia@herman-bryan.org,http://www.blair.com/,Referral,Negotiation,Field worry participant.
686,6447Df12a7f0a1f,Maxwell Wilkerson,Alex,West,Meza Inc,+1-878-360-5483x4641,(279)517-9111,vgriffin@larson.com,jordan95@johnston-espinoza.com,https://www.neal.org/,Content Marketing,Disqualified,Though action civil small then help personal property.
687,BED44Cc0EA6b197,Earl Holland,Linda,Griffin,Mcknight-Lloyd,+1-316-726-0298x39992,001-447-856-6512x0848,cole25@ho.com,reillyjessica@wade.com,https://www.odom.com/,Organic Search (SEO),Negotiation,We resource any whose.
688,d0627C7D3B59eb2,Sherri Little,Tonya,Rivas,"Bell, George and Ryan",(692)855-1018x9165,788.724.1022x315,leonpearson@peck.com,leslieriddle@levine.com,http://rich.com/,Purchased List,On Hold,Structure like financial military human sell thus.
689,C511Fc9E3C57aCc,Pamela Mayer,Gregory,Gates,Smith-Hodges,001-766-268-5570x9238,954-290-1940x485,vanessagrant@buckley.org,stronggreg@wyatt.biz,http://barber.net/,Direct Traffic,Contacted,Reveal inside back system describe thing.
690,A16bbbb6E1Bd6Fd,Tasha Bowen,Mercedes,Ho,Dennis-Shaffer,282.607.7197x505,2089775542,briggsglenda@thomas.com,gabrielle91@bishop.net,http://www.gill.com/,Social Media,Disqualified,Enter leader moment candidate.
691,cce8a1bcDcCFC4c,Martha Trevino,Rebecca,Fowler,Frazier-Sheppard,738.232.4213,772.457.8892x832,carrdana@villarreal.com,carol72@goodwin.com,http://benson-frye.com/,Podcast,Re-engagement,Short go fish goal leg explain control.
692,9cd1B0086fdd7Af,Darryl Bentley,Ricky,Greene,Reyes-Abbott,365.589.3867x85067,001-672-856-6551x4416,parkertara@kidd.com,sbeasley@buck.com,http://www.ferrell-west.com/,Partner Program,Negotiation,Key laugh south win.
693,d47489461Db8C32,Beverly Acosta,Johnny,Randolph,Sweeney Ltd,(935)523-1085x8959,623-515-9709x341,qorr@ford-carrillo.net,robin65@murphy.com,https://acosta.com/,Networking Event,New Lead,After finish help state protect increase brother chance.
694,fFC94f55FcfbFBE,Tyrone Kent,Ann,Winters,Lewis-Warner,7075271494,+1-282-932-0187x736,heathfred@strong-bender.com,omcbride@galloway-dixon.info,http://www.mccall-marks.org/,Retargeting Ads,Qualified,Next produce series arm through itself likely.
695,30EC43a53aEB08a,Kara Blevins,Rickey,Hancock,Perkins-Shannon,(885)850-9722x8051,200-868-6549,nathan09@snow.com,trocha@carney.com,https://jensen.biz/,Social Media,Closed Lost,Onto represent woman office suddenly foot career.
696,e9f3DB6969f8514,Joyce Wilson,Ellen,Roberts,Parker-Garner,302.539.4845x02055,(744)534-4464x317,glen12@gross.com,mirandapage@stephenson.com,http://diaz.com/,Trade Show,Re-engagement,Start part everyone specific five whether at.
697,adc1Cbede2FAFeA,Perry Rasmussen,Raven,Oliver,Kemp PLC,001-856-432-5366,435-792-8647,howelljasmine@skinner.info,nancyhayden@wilson.com,https://www.stone.net/,LinkedIn Outreach,Qualified,Garden back however use.
698,cEdb0EfbC5DA54E,Brandi Horton,Derek,Howard,Carpenter Group,481-364-8163x41531,(595)663-8332x979,leachdesiree@peterson.com,trevorweiss@castaneda.org,https://salazar-olson.org/,Chatbot,Re-engagement,Until reason treatment pick.
699,64f87bFeB5bebDD,Veronica Bradley,Samantha,Rich,"Hayden, Shah and Mccoy",864-589-8816,2669949294,heidi75@haley.net,dariuswaters@jordan.biz,http://www.murphy.net/,Trade Show,On Hold,Many research newspaper at goal cost culture.
700,ce22b1a6aaAEFc6,Nicholas Woodard,Shannon,Ayala,Vaughn-Stewart,602.673.4877,+1-398-598-3832,gallowaybrandi@hood-matthews.org,cherylnovak@horton-wolf.com,http://hodge.biz/,Trade Show,Proposal Sent,Few skill pass show.
701,D7AB7b088De9C9a,Shaun Merritt,Chad,Arellano,Lynch-Mathews,+1-279-538-2983x16757,001-226-973-7272x159,higginsjack@walls-singh.net,brendaburgess@todd.com,https://www.gilmore.biz/,Chatbot,Re-engagement,Sign adult require third them.
702,04f8af59C5455b1,Audrey Golden,Dawn,Castillo,Ferrell Inc,2769169330,+1-993-749-7860,driley@khan-reeves.com,duanesampson@simpson-pittman.org,http://patton.org/,Referral,Re-engagement,Day partner attention whom authority pretty owner.
